id,HR,HR.95L,HR.95H,pvalue
IGFBP2|PSMD6,13.18319271,9.139159126,19.01669153,2.68E-43
CASP4|BMP2,14.60117321,9.974633512,21.37364332,2.92E-43
BMP2|WEE1,0.084409401,0.059309898,0.120130824,6.76E-43
IGFBP2|MAPK10,12.18553888,8.526372659,17.41506778,7.36E-43
IGFBP2|PHF21A,11.9145773,8.363369364,16.97367964,7.47E-43
IGFBP2|BAG1,11.69988958,8.232751787,16.6271764,8.12E-43
PLAT|DHTKD1,10.53071607,7.51902567,14.74871691,1.04E-42
IGFBP2|PSMC5,10.4710454,7.478361459,14.6613389,1.42E-42
IGFBP2|PSMF1,10.10861206,7.253726372,14.0871095,1.70E-42
PSMD14|IGFBP2,0.089224711,0.06304771,0.126270232,2.34E-42
IGFBP2|LARP4B,12.04896612,8.412625939,17.25710684,5.31E-42
IGFBP2|RIN2,11.1888273,7.894534739,15.85778776,5.87E-42
BMP2|RRM2,0.094317299,0.067018359,0.13273606,8.70E-42
RELN|TOM1L1,0.076898616,0.052953362,0.111671798,2.15E-41
IGFBP2|BCL2L1,9.919414142,7.102574716,13.85339554,2.58E-41
IGFBP2|PSMD3,9.813324568,7.037209106,13.68459252,2.67E-41
CDC5L|IGFBP2,0.089083139,0.062617411,0.126734808,3.32E-41
IGFBP2|NCOA4,9.506701916,6.844955787,13.20350111,3.67E-41
BID|IGFBP2,0.089489882,0.062930371,0.127258728,3.74E-41
SIRT1|ABCC3,0.106205192,0.076522928,0.147400825,5.41E-41
SIRT1|WEE1,0.089909243,0.063195695,0.127914914,6.75E-41
IGFBP2|RAP2A,9.71200239,6.961500981,13.54923179,7.72E-41
PRKACA|IGFBP2,0.10060388,0.071853229,0.140858535,8.59E-41
RPA1|IGFBP2,0.103364352,0.074091893,0.144201866,1.04E-40
PML|IGFBP2,0.089661515,0.062920251,0.127767883,1.25E-40
IGFBP2|PKP4,9.531406172,6.844038663,13.27399042,1.33E-40
S100A11|RIN2,9.516472406,6.834826484,13.25026279,1.33E-40
IGFBP2|INPP5F,11.20091521,7.854207601,15.9736676,1.34E-40
IGFBP2|DHTKD1,10.90293801,7.672191549,15.49414616,1.68E-40
PLCG1|IGFBP2,0.110676653,0.080051665,0.153017697,1.83E-40
IGFBP2|RAB13,10.63372462,7.508916003,15.05891121,1.85E-40
PIK3R3|IGFBP2,0.093495482,0.065927485,0.132591212,2.47E-40
MTDH|IGFBP2,0.106796828,0.076745189,0.148615992,3.57E-40
FASN|IGFBP2,0.093787808,0.066111944,0.133049378,3.68E-40
TNFRSF12A|LARP4B,10.29648198,7.293510192,14.53587344,4.27E-40
CTSB|RPL3,10.09869214,7.173196501,14.21731342,4.51E-40
ERCC5|PLAT,0.10720534,0.077008239,0.149243574,5.96E-40
ERCC5|IGFBP2,0.092831826,0.065265794,0.132040805,6.46E-40
IGFBP2|GCLC,10.66433108,7.507508346,15.14856224,7.04E-40
IGFBP2|GRIK2,11.53305072,8.02111296,16.58264378,9.07E-40
CASP3|DHTKD1,9.221691285,6.630041726,12.82640346,9.18E-40
CYCS|IGFBP2,0.11410999,0.08263016,0.157582774,1.15E-39
S100A11|RAB13,10.6123317,7.468808862,15.07892172,1.16E-39
RRM1|IGFBP2,0.09950215,0.070583669,0.140268676,1.28E-39
PLAT|LARP4B,9.25571342,6.646059975,12.89007792,1.34E-39
ANXA5|GLUD1,10.11107675,7.161820879,14.27484361,1.73E-39
ATG7|LARP4B,10.52625115,7.411127449,14.95075668,1.75E-39
BMP2|ABCC3,0.104215848,0.074346887,0.146084705,2.42E-39
SEMA6C|RRM2,0.090845178,0.063492063,0.12998233,2.43E-39
BMP2|MSR1,0.099776238,0.070690332,0.140829692,2.95E-39
BMP2|FMOD,0.108478765,0.077810718,0.151234209,3.21E-39
BMP2|VAMP8,0.091733349,0.064147856,0.131181427,3.77E-39
TOM1L1|RUNX1T1,12.73989662,8.701166014,18.6532432,4.22E-39
FGF13|TOM1L1,0.093400668,0.065466304,0.133254579,4.50E-39
PARP4|IGFBP2,0.094698956,0.066495962,0.134863714,5.13E-39
IGFBP2|PLIN3,9.631256008,6.85660741,13.52871569,5.25E-39
GADD45G|RRM2,0.11666846,0.084498331,0.161086371,6.14E-39
IGFBP2|GLUD1,9.797325521,6.95417707,13.80286789,6.42E-39
SIRT1|PLAT,0.095759294,0.067252674,0.136349112,1.06E-38
WEE1|DHTKD1,10.35573701,7.281948315,14.72700496,1.07E-38
SIRT1|PSMD5,0.084175129,0.057976166,0.122213192,1.09E-38
SEMA6C|ABCC3,0.11619749,0.084011954,0.160713518,1.11E-38
MSR1|LARP4B,9.057015047,6.498082415,12.62365054,1.11E-38
IGFBP2|OGDH,8.416664288,6.100737267,11.61175029,1.71E-38
IGFBP2|PIK3R1,8.229396264,5.982194988,11.32075484,2.26E-38
SIRT1|TNFRSF12A,0.101015146,0.071399773,0.142914456,2.36E-38
BMPR1A|WEE1,0.112227832,0.080596723,0.156272932,2.40E-38
GRIK2|RRM2,0.105025849,0.074643921,0.147773976,2.87E-38
SIRT1|EFNB1,0.096884649,0.068016922,0.138004409,2.96E-38
TNFRSF12A|ERCC5,8.789931386,6.321724348,12.22180682,3.26E-38
RFC2|DHTKD1,9.199375787,6.570234283,12.88059318,3.37E-38
BMP2|BIRC5,0.117482167,0.08489854,0.162571225,3.42E-38
LGALS3|INPP5F,8.44872028,6.111268007,11.68020684,3.75E-38
ERCC5|PSMD5,0.115667032,0.083322998,0.160566263,5.14E-38
GADD45G|BIRC5,0.130398464,0.095656265,0.177758974,5.34E-38
BMPR1A|TNFRSF12A,0.116950281,0.084359251,0.162132403,6.15E-38
ABCC3|GRIK2,8.377006403,6.060897213,11.57819277,6.45E-38
RRM2|UROS,9.391069028,6.675875734,13.21057806,7.21E-38
SSTR2|TOM1L1,0.090317649,0.062594998,0.130318364,8.26E-38
BMPR1A|PLAT,0.105360853,0.074734746,0.14853746,9.50E-38
BCAT1|LARP4B,8.371510662,6.052845336,11.57838783,9.59E-38
GADD45G|FMOD,0.11535629,0.08295763,0.160408072,9.90E-38
CASP9|RRM2,0.122212365,0.08865544,0.168470903,1.05E-37
CASP3|LARP4B,8.420660359,6.081566189,11.65941777,1.08E-37
DIRAS3|GADD45G,8.900941569,6.373480974,12.43068915,1.14E-37
MAPT|IGFBP2,0.124981256,0.090942372,0.171760579,1.27E-37
BMP2|TNFRSF12A,0.111907619,0.080064949,0.156414453,1.27E-37
ATG7|IGFBP2,0.098796923,0.069312276,0.140823999,1.65E-37
CDC5L|PLAT,0.125678027,0.091466286,0.172686213,1.79E-37
NFIL3|BMP2,10.05118827,7.055785127,14.31823444,2.05E-37
FMOD|SHANK2,8.669893581,6.223130019,12.07865728,2.51E-37
ERCC5|MSR1,0.121753663,0.088082501,0.16829625,3.15E-37
PLAT|MAPK10,8.088105154,5.8647998,11.15425031,3.26E-37
WEE1|LARP4B,8.294685911,5.99108775,11.48402715,3.32E-37
LEF1|BMP2,8.746540882,6.265346694,12.21033426,3.53E-37
SIRT1|RRM2,0.119668038,0.086323774,0.165892183,3.55E-37
LGALS3|LARP4B,8.211371317,5.938794665,11.35358649,3.72E-37
IGFBP2|UROS,10.92713996,7.560229565,15.79348706,4.36E-37
MSR1|GCLC,8.110800046,5.872919925,11.20142591,5.36E-37
PTK6|MAP1LC3C,0.100339845,0.070373173,0.143067082,5.70E-37
CYCS|RAP2A,10.33816685,7.208272872,14.82708766,6.26E-37
PRKCB|IGFBP2,0.096996362,0.067652906,0.139067112,6.54E-37
BMP2|PDLIM1,0.12300214,0.088981319,0.170030369,7.13E-37
LGALS3|BAG1,7.750614144,5.647977583,10.63602302,7.43E-37
BMP2|EFNB1,0.107390035,0.076056088,0.15163309,8.01E-37
CASP9|WEE1,0.110185278,0.07834283,0.154970091,8.19E-37
BMP2|TNFRSF14,0.085208115,0.058218035,0.124710888,8.47E-37
TNFRSF14|GADD45G,8.684180431,6.216179315,12.13204863,8.58E-37
GADD45G|ABCC3,0.127614822,0.092806772,0.175477956,8.78E-37
IGFBP2|MAPK8IP1,7.873296817,5.721464896,10.83442858,8.88E-37
HSPB1|GLUD1,8.748293422,6.254330225,12.23674399,9.00E-37
PTGER3|MAP1LC3C,0.120543498,0.086889867,0.167231639,9.01E-37
BIRC5|SHANK2,9.94713087,6.969978425,14.19594244,9.93E-37
PLAT|BAG1,7.986591589,5.789241349,11.01796269,1.03E-36
KCNK3|TOM1L1,0.09557963,0.066441853,0.137495648,1.06E-36
LGALS3|UROS,8.86161421,6.316716212,12.43180852,1.42E-36
BMP2|PLAT,0.104470196,0.073574673,0.148339387,1.49E-36
CTSZ|IGFBP2,0.11563534,0.082704914,0.161677598,1.73E-36
DIRAS3|BMP2,8.72362274,6.230844438,12.21368861,1.74E-36
CASP3|ERCC5,7.732164265,5.626608863,10.62564782,1.83E-36
PRKCB|ABCC3,0.12304595,0.088803267,0.170492665,2.35E-36
ELN|IGFBP2,0.120386279,0.086587035,0.167379056,2.37E-36
ERCC5|BCAT1,0.117937685,0.084548814,0.164512035,2.46E-36
PLAT|UROS,8.265334057,5.94851562,11.48450327,2.55E-36
PLAT|GRIK2,8.70512506,6.213143364,12.19659645,2.86E-36
CHAF1B|KCNK3,10.36072905,7.196295181,14.91666251,2.96E-36
ERCC5|WEE1,0.132078087,0.096317965,0.181114924,3.23E-36
BID|MSR1,0.133435506,0.097461917,0.182687091,3.25E-36
SHANK2|TOM1L1,0.107996192,0.076317517,0.152824383,3.32E-36
IGFBP2|RND2,7.808548019,5.665065947,10.76305603,3.84E-36
GLUD1|CLIC4,0.111650624,0.079279207,0.157239991,3.99E-36
LGALS8|SIRT1,8.905397104,6.328575924,12.53142864,4.14E-36
WEE1|UROS,8.580652255,6.132473818,12.00618141,4.40E-36
KCNK3|MELK,0.113053166,0.080413994,0.158940224,4.42E-36
WEE1|INPP5F,9.436082478,6.644108698,13.40129378,4.50E-36
LGALS8|BMP2,9.16896362,6.484909204,12.96392767,4.55E-36
BMP2|EZH2,0.122194738,0.087958944,0.169755949,4.94E-36
CASP3|CDC5L,7.552428107,5.502607381,10.36584411,6.19E-36
ERBB2|LARP4B,7.92058424,5.72797163,10.95250793,6.20E-36
RFC2|LARP4B,8.935148591,6.340726918,12.59112423,6.26E-36
CHAF1B|SSTR2,8.563556637,6.117320253,11.98801096,6.39E-36
RPL3|UBB,0.096090686,0.066567598,0.138707423,6.80E-36
PLAT|PHF21A,7.701115903,5.592409141,10.60494407,7.02E-36
GADD45G|EZH2,0.136275811,0.09968599,0.186295955,8.04E-36
TNFRSF12A|UROS,8.135111474,5.854926351,11.30330848,8.33E-36
FGF13|FMOD,0.126490113,0.091407909,0.17503681,1.02E-35
PSMD9|LARP4B,8.365987014,5.988214881,11.6879137,1.38E-35
TOP3B|ABCC3,0.130595793,0.094771667,0.179961604,1.52E-35
BMPR1A|RRM2,0.134449385,0.098002541,0.1844507,1.63E-35
ANXA5|MAPT,8.349525028,5.975931534,11.66589138,1.66E-35
FGF13|RIN1,0.129883107,0.094135345,0.179206029,1.85E-35
WEE1|GRIK2,7.44500282,5.420433132,10.22576345,2.68E-35
KCNK3|RIN1,0.103014604,0.071910196,0.147573073,2.84E-35
BID|LGALS3,0.133964583,0.097468946,0.184125409,3.04E-35
WEE1|GNL3L,8.18943331,5.87127368,11.42287374,3.14E-35
TOM1L1|PIGZ,8.766909984,6.217747555,12.36118224,3.17E-35
GADD45G|WEE1,0.129241754,0.093482271,0.178680201,3.33E-35
CASP9|TNFRSF12A,0.133526335,0.097060399,0.183692653,3.70E-35
RFC2|ERCC5,7.646206152,5.538851074,10.55534221,4.01E-35
DIRAS3|TOP3B,7.781707079,5.62081433,10.77334377,4.19E-35
CDC25A|SSTR2,8.501400321,6.053108501,11.9399491,4.87E-35
FMOD|GRIK2,7.967710735,5.730438268,11.07845707,5.44E-35
DHRS2|MAP1LC3C,0.120241033,0.085891097,0.168328342,5.45E-35
S100A11|MAPK10,8.591091541,6.102120526,12.09527959,6.87E-35
GLUD1|LAMP2,0.131074589,0.094869667,0.181096323,7.06E-35
BMP2|PSMB9,0.120023778,0.085656994,0.168178997,7.27E-35
GLUD1|TNC,0.131532777,0.095233634,0.181667659,7.82E-35
ABCC3|SHANK2,7.857147339,5.658938301,10.90924852,7.90E-35
CASP4|SIRT1,7.92570499,5.699628749,11.02120899,8.43E-35
MELK|GRID2,8.492802175,6.040395241,11.94088895,8.55E-35
BMP2|S100A9,0.130698115,0.094485704,0.180789226,9.91E-35
CASP3|BMP2,8.911453424,6.286935343,12.63159199,1.04E-34
TNFRSF12A|GRIK2,7.894127455,5.67720826,10.97674164,1.10E-34
F2R|IGFBP2,0.119919424,0.08544671,0.168299849,1.40E-34
CORO1A|IGFBP2,0.128712887,0.092731867,0.178654953,1.57E-34
MAPT|TNC,0.136161168,0.098983814,0.187301973,1.57E-34
TUBA1B|PEA15,8.363438851,5.954130207,11.74766204,1.66E-34
BMPR1A|IGFBP2,0.106759209,0.074625584,0.152729507,1.79E-34
BCAT1|DHTKD1,7.598878935,5.492334592,10.51337279,1.82E-34
SIRT1|FMOD,0.135961463,0.098777132,0.187143714,1.89E-34
BMP2|BCAT1,0.113581858,0.080175328,0.160907836,1.89E-34
TOP2A|TNR,9.09350455,6.384935744,12.95108178,2.01E-34
PRKCB|TNFRSF12A,0.119433522,0.084972508,0.167870367,2.04E-34
DHTKD1|MSR1,0.134625543,0.097629405,0.185641167,2.11E-34
GADD45G|PLAT,0.125543545,0.090022724,0.175080035,2.19E-34
CASP4|GADD45G,7.766738617,5.59034644,10.79042764,2.47E-34
BCAT1|BAG1,6.889313933,5.054421647,9.390321936,2.63E-34
CDC5L|BCAT1,0.137590933,0.100080986,0.189159455,2.64E-34
PLAT|INPP5F,7.371358419,5.349304966,10.15775419,2.72E-34
FGF13|ABCC3,0.125890138,0.090242821,0.175618698,3.08E-34
DHTKD1|RRM2,0.132823404,0.096029253,0.183715441,3.18E-34
MCM2|BMP2,8.662727175,6.123379439,12.25513507,3.19E-34
CASP9|FMOD,0.14053694,0.10252609,0.192640055,3.27E-34
DIRAS3|SEMA6C,8.100500502,5.787133625,11.33861988,3.42E-34
BMP2|IGFBP2,0.114562945,0.080863861,0.162305734,3.51E-34
S100A13|INPP5F,8.454093542,5.996919816,11.91806791,3.81E-34
CASP9|PLAT,0.119163158,0.084607773,0.167831603,4.25E-34
ABCC3|RELN,8.894879681,6.256243857,12.64638757,4.36E-34
PRKCB|MSR1,0.128966779,0.092733977,0.179356377,4.41E-34
BMP2|GNL3L,0.12360055,0.08826676,0.173078698,4.46E-34
TNFRSF12A|PSMB10,6.981035914,5.104857347,9.546762841,4.61E-34
TNFRSF12A|DHTKD1,7.247549571,5.2676843,9.971549507,4.68E-34
PLAT|GCLC,7.074795278,5.161373681,9.697559471,5.02E-34
PIK3R3|PLAT,0.135536378,0.098200447,0.187067476,5.33E-34
TNR|RRM2,0.137493986,0.099839907,0.189349097,5.57E-34
PRKCB|PLAT,0.12915072,0.092828219,0.179685753,5.88E-34
SHANK2|RRM2,0.10495536,0.072952437,0.150997389,5.95E-34
S100A11|PHF21A,8.165489644,5.81802365,11.46011518,6.29E-34
BGN|RAP2A,7.558476331,5.452262179,10.47832305,6.74E-34
CASP8|FGF13,8.153584836,5.809128812,11.44421958,7.19E-34
BMP2|KLHL4,0.119862702,0.085079246,0.168866888,7.28E-34
PTGER3|TNFSF14,0.141348089,0.103021961,0.193932263,7.85E-34
CDC5L|MSR1,0.136791702,0.099171563,0.188682816,7.95E-34
NOD1|ABCC3,0.124741907,0.089088091,0.174664684,8.33E-34
SSTR2|FMOD,0.127237187,0.091152463,0.177606849,8.71E-34
ERCC5|LGALS3,0.133885879,0.096706869,0.18535838,8.80E-34
HSPB1|PSMC5,8.453841934,5.984701605,11.94168869,9.09E-34
CASP4|TOP3B,7.114279416,5.178877282,9.772962141,9.16E-34
SIRT1|TNFRSF14,0.126148932,0.090229471,0.176367577,9.50E-34
BCAT1|INPP5F,6.879074392,5.034567799,9.399349929,9.52E-34
ALDH3B1|ABCC3,0.132149739,0.095220571,0.183401058,1.02E-33
CASP9|ABCC3,0.13962755,0.101505114,0.192067689,1.04E-33
HSPB1|RAP2A,8.005039646,5.714668352,11.21336459,1.11E-33
SIRT1|MSR1,0.114144593,0.080302218,0.16224942,1.11E-33
MAP1LC3C|CYP2E1,8.164405828,5.808974357,11.47492112,1.18E-33
PSMD3|RAP2A,7.872382175,5.633957319,11.00015453,1.22E-33
TNFRSF12A|INPP5F,7.178269145,5.214292899,9.881981875,1.26E-33
BMP2|RECQL,0.119348147,0.084533982,0.168500051,1.35E-33
DIRAS3|SHANK2,7.60740607,5.473346216,10.5735367,1.35E-33
LGALS3|MAPK10,6.827694484,4.999211647,9.324952664,1.37E-33
CD4|IGFBP2,0.128146668,0.091799528,0.178885109,1.48E-33
BMP2|NGFR,0.140541629,0.102190434,0.193285698,1.54E-33
BMP2|BRCA1,0.111348509,0.077941117,0.159075093,1.70E-33
SHANK2|ABCA5,0.12010117,0.085106794,0.169484601,1.71E-33
BID|PLAT,0.144651677,0.105623844,0.198100229,1.91E-33
PRKCB|TNFRSF14,0.127206902,0.090904772,0.178006011,2.54E-33
ANXA5|DDX17,7.279792527,5.267151322,10.06148789,2.70E-33
TNFRSF12A|GADD45G,6.848299303,5.004427551,9.371542074,2.73E-33
SEMA6C|FMOD,0.146053473,0.106720679,0.199882697,2.88E-33
PSMF1|RAP2A,8.279297429,5.864478062,11.6884683,3.01E-33
SEMA6C|WEE1,0.122362953,0.086856383,0.17238448,3.02E-33
TREM1|RUNX1T1,7.228242209,5.2339996,9.982325072,3.18E-33
BMP2|PSMD5,0.128962125,0.092310214,0.180166732,3.29E-33
IGFBP2|ITGA6,6.998306585,5.093863732,9.614763496,3.31E-33
PRKCG|TOM1L1,0.133131098,0.095786292,0.185035759,3.36E-33
ATG7|PLAT,0.140878416,0.102296738,0.194011348,3.42E-33
HSPB1|IGFBP2,0.142644605,0.103781438,0.196060911,3.55E-33
BCAT1|GRIK2,7.365650704,5.315704451,10.20613745,3.58E-33
KCNK3|TNFRSF11B,0.135289171,0.097564106,0.18760137,3.86E-33
ABCC3|TNR,6.67529334,4.894695377,9.103639297,3.89E-33
KCNK3|FABP5,0.131340821,0.094254123,0.18302023,3.96E-33
FMOD|UROS,6.825285303,4.985940055,9.343176802,4.11E-33
PLAT|TNR,7.890021016,5.628623229,11.0599749,4.14E-33
BCAT1|PHF21A,6.899119467,5.030550621,9.461757372,4.29E-33
MSR1|PHF21A,7.201243598,5.213779512,9.946318067,4.43E-33
ABCC3|NXPH3,6.830797948,4.988046967,9.354322628,4.61E-33
FMOD|LARP4B,6.885811241,5.021503564,9.442270796,4.67E-33
DIRAS3|SIRT1,7.871561774,5.614684374,11.03561316,5.18E-33
CHAF1B|SHANK2,7.623628453,5.464626982,10.6356227,5.96E-33
SHANK2|RIN1,0.137273081,0.099130413,0.190092003,6.05E-33
EZH2|GRIK2,7.140146421,5.172091158,9.857075089,6.64E-33
MELK|SHANK2,7.752972467,5.540554418,10.84883886,6.69E-33
FGF13|MELK,0.143421723,0.104289673,0.19723708,6.82E-33
SEMA6C|EZH2,0.134916054,0.097124335,0.18741278,6.86E-33
DDX17|IGFBP2,0.12901245,0.092192526,0.180537543,6.94E-33
SIRT1|PSMB9,0.128726916,0.091951171,0.18021107,7.06E-33
BMP2|TOP2A,0.107261854,0.074356391,0.154729205,7.15E-33
CHAF1B|BMP2,8.290895672,5.858649544,11.73290031,7.42E-33
PRKCB|LGALS3,0.141014708,0.102234254,0.194505725,7.47E-33
PLAT|PKP4,6.799909038,4.963432125,9.315885007,7.84E-33
PDLIM1|SHANK2,7.228880215,5.223554454,10.00405177,8.00E-33
ERCC5|RRM2,0.151592498,0.111194966,0.206666599,8.15E-33
CHAF1B|FGF13,7.113555789,5.153551915,9.818990241,8.19E-33
TNFRSF11B|GRID2,7.014919065,5.093676844,9.660818894,8.25E-33
GRIK2|KLHL4,0.133398328,0.095777722,0.18579596,9.66E-33
BCAT1|MAPK10,6.71253185,4.907609218,9.181269704,9.86E-33
BMP2|MELK,0.123453068,0.087507877,0.174163292,9.99E-33
LGALS3|PHF21A,6.556938047,4.812210088,8.934239314,1.00E-32
MCM2|ERCC5,7.0492556,5.11202417,9.720612202,1.02E-32
BCAT1|GCLC,6.911772582,5.028395816,9.500564786,1.04E-32
CASP3|BMPR1A,7.801813027,5.5636943,10.94026437,1.06E-32
BMP2|CASP6,0.127243364,0.090622123,0.178663588,1.11E-32
BMPR1A|MSR1,0.14770878,0.107802281,0.202387958,1.16E-32
ACTN1|RAP2A,6.695152782,4.895136688,9.157062127,1.17E-32
CASP9|IGFBP2,0.11571574,0.081121984,0.165061698,1.17E-32
ERCC5|PSMD9,0.132403731,0.09489289,0.18474248,1.23E-32
MSR1|GRIK2,7.222378913,5.213193171,10.00591297,1.38E-32
MAP1LC3C|CYP2D6,7.487757168,5.372590984,10.43565527,1.39E-32
GRID2|TOM1L1,0.123570442,0.087522452,0.174465565,1.47E-32
PSMD12|PLAT,0.132620657,0.09502901,0.185082835,1.51E-32
ERBB2|ERCC5,6.842283585,4.9815212,9.398102061,1.58E-32
MCM2|LARP4B,6.856100299,4.988979476,9.421989315,1.72E-32
LGALS3|DHTKD1,6.707698188,4.89853249,9.185039616,1.74E-32
BCAT1|UROS,7.200284977,5.196578032,9.97658525,1.81E-32
PLAT|ATG5,6.987345785,5.066945787,9.635587823,1.98E-32
CASP4|SEMA6C,6.825465816,4.968651145,9.376183244,2.00E-32
FMOD|TNR,6.528830909,4.787667378,8.903215215,2.02E-32
BMP2|GAS1,0.140663549,0.101705072,0.194545203,2.05E-32
CASP3|MAPK10,6.677985073,4.878080177,9.142015511,2.16E-32
FMOD|GNL3L,6.636534334,4.8509901,9.07929867,2.55E-32
RRM1|PHF21A,6.714319663,4.897965496,9.204247882,2.65E-32
PLCG1|RAP2A,8.518723002,5.973307131,12.14882142,2.78E-32
CASP9|MSR1,0.147334433,0.107266934,0.202368376,2.86E-32
SIRT1|PDLIM1,0.137160111,0.098675187,0.190654781,2.95E-32
RFC2|BMP2,7.71794201,5.499594878,10.83109396,3.10E-32
MSR1|BAG1,6.83283388,4.96823191,9.397230177,3.10E-32
LGALS3|GCLC,6.502474603,4.766730196,8.870268343,3.19E-32
SIRT1|PSMD12,0.111339677,0.077358014,0.160248731,3.25E-32
NAMPT|RAP2A,7.308797892,5.254300564,10.16662941,3.36E-32
PSMB8|DHTKD1,7.652788695,5.459065026,10.72805957,3.55E-32
HSPB1|NCOA4,7.695548473,5.484106691,10.79874438,3.65E-32
IGFBP2|FYN,6.562321163,4.801433458,8.969000492,3.80E-32
FABP5|RUNX1T1,7.639776452,5.449886873,10.7096139,3.96E-32
FGF13|CASP6,0.141874613,0.102562767,0.196254513,4.09E-32
SIRT1|IGFBP2,0.121123896,0.085273177,0.172047045,4.45E-32
ABCC3|PIGZ,7.635413884,5.44571562,10.70558017,4.46E-32
DIRAS3|BMPR1A,7.597656313,5.423037518,10.64428953,4.54E-32
KCNK3|FMOD,0.12577397,0.089070837,0.177601244,5.16E-32
DHTKD1|PSMD5,0.133677897,0.095629213,0.186865284,5.25E-32
PRKCB|BCAT1,0.147034852,0.106864842,0.202304587,5.26E-32
SIRT1|BCAT1,0.129186789,0.091886997,0.181627729,5.38E-32
PRKCB|WEE1,0.143465431,0.103820907,0.198248411,5.81E-32
WEE1|MAPK10,7.538014432,5.384303176,10.55320619,5.82E-32
BMPR1A|EFNB1,0.146521513,0.106400183,0.201771773,5.94E-32
SEMA6C|PLAT,0.121735892,0.085701418,0.172921613,6.29E-32
CDC5L|LGALS3,0.156089324,0.114533301,0.212723086,6.31E-32
COL4A1|RAP2A,6.628139126,4.834782579,9.086701946,7.08E-32
GRID2|ABCC3,0.127742583,0.090626421,0.180059715,7.15E-32
LGALS3|PSMD6,6.449647481,4.725855015,8.802206691,7.21E-32
SSTR5|CD70,0.131288926,0.093562093,0.184228267,7.36E-32
IGFBP2|TNR,7.917890377,5.605943739,11.18330667,7.52E-32
MAPT|CLIC4,0.140006212,0.100841648,0.194381387,7.64E-32
PLAT|RIN2,6.588120799,4.809244224,9.024980567,7.90E-32
BMP2|PSMC1,0.141868863,0.102397756,0.196554837,8.00E-32
TNFRSF12A|GNL3L,6.653958746,4.848645946,9.131449787,8.35E-32
S100A11|RAP2A,7.006267992,5.061176876,9.698888695,8.63E-32
GADD45G|IGFBP2,0.1238046,0.087317108,0.17553924,9.30E-32
LGALS8|SHANK2,8.113849094,5.717788184,11.51398845,9.59E-32
MSR1|UROS,7.550887232,5.384821465,10.58826153,1.00E-31
SEMA6C|TNFRSF12A,0.137332304,0.098521749,0.191431455,1.05E-31
PML|PHF21A,7.527564213,5.369966682,10.5520623,1.08E-31
BID|RFC2,0.160890044,0.118505875,0.218433106,1.11E-31
CASP8|BMP2,7.569511711,5.393351376,10.62372976,1.22E-31
ERBB2|DHTKD1,6.514804221,4.759807584,8.916888612,1.23E-31
NAMPT|PSMC5,6.629183463,4.829013991,9.100423703,1.26E-31
MAPT|BGN,0.144956119,0.104884061,0.200338129,1.30E-31
BMPR1A|RECQL,0.134893182,0.096430756,0.188696751,1.31E-31
IGFBP2|BGN,6.543058794,4.775884692,8.964123121,1.37E-31
CD70|HBQ1,6.194498174,4.56252394,8.410215076,1.45E-31
BID|TNFRSF12A,0.150406327,0.109473643,0.206643925,1.46E-31
DHTKD1|HDAC1,0.128206785,0.09084734,0.180929674,1.47E-31
KCNK3|BIRC5,0.108811917,0.075009911,0.157846252,1.49E-31
PSMD9|IGFBP2,0.118720145,0.083037767,0.16973569,1.54E-31
FGF13|FABP5,0.136204477,0.097477952,0.190316469,1.61E-31
NFIL3|TNFRSF12A,0.154165626,0.112646248,0.210988298,1.63E-31
CDC25A|SHANK2,7.400224049,5.28737304,10.35737701,1.84E-31
SSTR5|GATA4,0.131086108,0.09317938,0.184413846,1.87E-31
PRKACA|RAP2A,6.832313192,4.947268888,9.43561076,1.88E-31
GRID2|BIRC5,0.130736713,0.092870794,0.184041584,2.02E-31
SSTR2|ABCC3,0.143049573,0.103164711,0.198354459,2.04E-31
BMP2|OXTR,0.140702297,0.101189081,0.195644986,2.05E-31
S100A11|GCLC,6.449554914,4.714162193,8.823786049,2.14E-31
VEGFA|MAPT,7.164990296,5.144796569,9.978448177,2.23E-31
SIRT1|BIRC5,0.14866106,0.107870793,0.204875761,2.35E-31
RRM2|LARP4B,7.066539727,5.085154417,9.819954247,2.37E-31
GLUD1|COL4A1,0.151380734,0.11015962,0.208026558,2.55E-31
BID|CASP3,0.163166008,0.120225,0.221444344,2.73E-31
BMP2|PYCARD,0.135642278,0.096878322,0.189916871,2.78E-31
ATG7|DHTKD1,6.840770796,4.947629831,9.458295524,2.82E-31
BMP2|LGALS3,0.134426824,0.095852224,0.188525318,2.93E-31
SIRT1|EZH2,0.154898028,0.113116857,0.212111614,2.96E-31
FGF13|PDLIM1,0.144489751,0.104285156,0.200194247,2.97E-31
FABP5|CYP2E1,6.850927231,4.95309377,9.47593688,2.98E-31
DHTKD1|S100A11,0.133920097,0.095419051,0.187956097,3.07E-31
ERCC5|FMOD,0.154219691,0.112520116,0.211372987,3.17E-31
VEGFA|BMP2,7.830860478,5.534513039,11.07999483,3.17E-31
SIRT1|BRCA1,0.139243133,0.099854144,0.19416971,3.22E-31
ANXA5|FYN,7.195707669,5.158223409,10.03799269,3.29E-31
IGFBP2|SNAP25,6.651365918,4.831688989,9.156356851,3.29E-31
CTSZ|RAP2A,6.962331112,5.018086641,9.659867991,3.48E-31
DIRAS3|NXPH3,6.715248727,4.869463185,9.260685161,3.52E-31
